319,-259,439,360
319,-272,439,360
317,-284,437,360
316,-295,436,360
314,-306,434,360
312,-317,432,360
310,-328,430,360
307,-338,427,360
304,-347,424,360
301,-356,421,360
297,0,417,360
293,0,413,360
289,0,409,360
285,0,405,360
280,0,400,360
275,0,395,360
270,0,390,360
265,0,385,360
259,0,379,360
253,0,373,360
247,0,367,360
241,0,361,360
235,0,355,360
228,0,348,360
222,0,342,360
214,0,334,360
207,0,327,360
198,0,318,360
189,0,309,360
179,0,299,360
170,0,290,360
161,0,281,360
153,0,273,360
145,0,265,360
138,0,258,360
132,0,252,360
126,0,246,360
122,0,242,360
118,0,238,360
115,0,235,360
113,0,233,360
112,0,232,360
112,0,232,360
112,0,232,360
112,0,232,360
113,0,233,360
115,0,235,360
116,0,236,360
118,0,238,360
119,0,239,360
120,0,240,360
121,0,241,360
121,0,241,360
122,0,242,360
122,0,242,360
121,0,241,360
121,0,241,360
120,0,240,360
118,0,238,360
117,0,237,360
114,0,234,360
112,0,232,360
109,0,229,360
105,0,225,360
102,0,222,360
98,0,218,360
94,0,214,360
91,0,211,360
89,0,209,360
87,0,207,360
87,0,207,360
88,0,208,360
90,0,210,360
94,0,214,360
100,0,220,360
106,0,226,360
114,0,234,360
122,0,242,360
131,0,251,360
140,0,260,360
149,0,269,360
157,0,277,360
165,0,285,360
172,0,292,360
178,0,298,360
183,0,303,360
187,0,307,360
190,0,310,360
192,0,312,360
193,0,313,360
193,0,313,360
192,0,312,360
191,0,311,360
188,0,308,360
185,0,305,360
181,0,301,360
175,0,295,360
169,0,289,360
162,0,282,360
154,0,274,360
145,0,265,360
136,0,256,360
126,0,246,360
117,0,237,360
108,0,228,360
100,0,220,360
93,0,213,360
87,0,207,360
83,0,203,360
80,0,200,360
78,0,198,360
78,0,198,360
78,0,198,360
80,0,200,360
81,0,201,360
82,0,202,360
83,0,203,360
84,0,204,360
84,0,204,360
83,0,203,360
82,0,202,360
81,0,201,360
80,0,200,360
79,0,199,360
80,0,200,360
81,0,201,360
84,0,204,360
89,0,209,360
94,0,214,360
101,0,221,360
109,0,229,360
118,0,238,360
127,0,247,360
136,0,256,360
145,0,265,360
154,0,274,360
162,0,282,360
169,0,289,360
175,0,295,360
180,0,300,360
184,0,304,360
188,0,308,360
190,0,310,360
191,0,311,360
192,0,312,360
192,0,312,360
191,0,311,360
188,0,308,360
186,0,306,360
182,0,302,360
177,0,297,360
171,0,291,360
164,0,284,360
157,0,277,360
149,0,269,360
140,0,260,360
131,0,251,360
122,0,242,360
114,0,234,360
106,0,226,360
100,0,220,360
94,0,214,360
90,0,210,360
87,0,207,360
86,0,206,360
86,0,206,360
87,0,207,360
88,0,208,360
91,0,211,360
93,0,213,360
96,0,216,360
99,0,219,360
101,0,221,360
103,0,223,360
105,0,225,360
107,0,227,360
108,0,228,360
108,0,228,360
109,0,229,360
109,0,229,360
110,0,230,360
109,0,229,360
109,0,229,360
109,0,229,360
108,0,228,360
108,0,228,360
107,0,227,360
106,0,226,360
106,0,226,360
106,0,226,360
106,0,226,360
108,0,228,360
109,0,229,360
112,0,232,360
115,0,235,360
119,0,239,360
124,0,244,360
129,0,249,360
134,0,254,360
139,0,259,360
144,0,264,360
148,0,268,360
153,0,273,360
156,0,276,360
159,0,279,360
162,0,282,360
164,-358,284,360
166,-351,286,360
167,-345,287,360
167,-339,287,360
167,-335,287,360
167,-331,287,360
167,-328,287,360
165,-326,285,360
164,-326,284,360
162,-326,282,360
159,-328,279,360
155,-330,275,360
150,-334,270,360
145,-338,265,360
139,-343,259,360
133,-348,253,360
126,-354,246,360
119,-359,239,360
112,0,232,360
106,0,226,360
101,0,221,360
96,0,216,360
94,0,214,360
93,0,213,360
93,0,213,360
96,0,216,360
100,0,220,360
106,0,226,360
113,0,233,360
121,0,241,360
131,0,251,360
141,0,261,360
151,-355,271,360
162,-350,282,360
173,-345,293,360
184,-340,304,360
195,-335,315,360
206,-330,326,360
217,-325,337,360
227,-320,347,360
238,-315,358,360
248,-310,368,360
259,-305,379,360
268,-300,388,360
278,-296,398,360
286,-292,406,360
294,-288,414,360
301,-285,421,360
307,-283,427,360
312,-281,432,360
316,-279,436,360
319,-278,439,360
321,-278,441,360
322,-278,442,360
322,-279,442,360
322,-280,442,360
321,-281,441,360
320,-283,440,360
318,-284,438,360
316,-285,436,360
314,-286,434,360
313,-286,433,360
312,-286,432,360
310,-286,430,360
309,-286,429,360
307,-287,427,360
306,-289,426,360
304,-291,424,360
302,-294,422,360
300,-297,420,360
298,-301,418,360
296,-305,416,360
294,-309,414,360
292,-314,412,360
289,-320,409,360
287,-325,407,360
284,-331,404,360
282,-338,402,360
279,-345,399,360
276,-352,396,360
273,0,393,360
270,0,390,360
267,0,387,360
264,0,384,360
260,0,380,360
257,0,377,360
253,0,373,360
250,0,370,360
246,0,366,360
242,0,362,360
