89,0,209,360
89,0,209,360
89,0,209,360
88,0,208,360
88,0,208,360
88,0,208,360
88,0,208,360
88,0,208,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
86,0,206,360
86,0,206,360
86,0,206,360
86,0,206,360
86,0,206,360
86,0,206,360
86,0,206,360
86,0,206,360
86,0,206,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
86,0,206,360
86,0,206,360
86,0,206,360
86,0,206,360
86,0,206,360
87,0,207,360
87,0,207,360
87,0,207,360
88,0,208,360
88,0,208,360
88,0,208,360
89,0,209,360
89,0,209,360
89,0,209,360
89,0,209,360
90,0,210,360
90,0,210,360
90,0,210,360
90,0,210,360
90,0,210,360
90,0,210,360
90,0,210,360
90,0,210,360
89,0,209,360
89,0,209,360
89,0,209,360
89,0,209,360
88,0,208,360
88,0,208,360
88,0,208,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
86,0,206,360
86,0,206,360
86,0,206,360
86,0,206,360
86,0,206,360
86,0,206,360
86,0,206,360
86,0,206,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
86,0,206,360
86,0,206,360
86,0,206,360
86,0,206,360
86,0,206,360
86,0,206,360
86,0,206,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
86,0,206,360
86,0,206,360
86,0,206,360
86,0,206,360
86,0,206,360
86,0,206,360
86,0,206,360
86,0,206,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
88,0,208,360
88,0,208,360
88,0,208,360
88,0,208,360
88,0,208,360
89,0,209,360
89,0,209,360
89,0,209,360
89,0,209,360
89,0,209,360
89,0,209,360
89,0,209,360
89,0,209,360
89,0,209,360
89,0,209,360
89,0,209,360
89,0,209,360
90,0,210,360
90,0,210,360
90,0,210,360
90,0,210,360
90,0,210,360
90,0,210,360
90,0,210,360
90,0,210,360
90,0,210,360
89,0,209,360
89,0,209,360
89,0,209,360
89,0,209,360
89,0,209,360
89,0,209,360
88,0,208,360
88,0,208,360
88,0,208,360
88,0,208,360
88,0,208,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
86,0,206,360
86,0,206,360
86,0,206,360
86,0,206,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
84,0,204,360
84,0,204,360
84,0,204,360
84,0,204,360
84,0,204,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
86,0,206,360
86,0,206,360
86,0,206,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
88,0,208,360
88,0,208,360
88,0,208,360
88,0,208,360
88,0,208,360
88,0,208,360
88,0,208,360
88,0,208,360
88,0,208,360
88,0,208,360
88,0,208,360
88,0,208,360
88,0,208,360
88,0,208,360
88,0,208,360
88,0,208,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
86,0,206,360
86,0,206,360
86,0,206,360
86,0,206,360
86,0,206,360
86,0,206,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
86,0,206,360
86,0,206,360
86,0,206,360
86,0,206,360
86,0,206,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
86,0,206,360
86,0,206,360
86,0,206,360
87,0,207,360
87,0,207,360
87,0,207,360
88,0,208,360
88,0,208,360
88,0,208,360
88,0,208,360
88,0,208,360
87,0,207,360
86,0,206,360
85,0,205,360
84,0,204,360
82,0,202,360
80,0,200,360
79,0,199,360
78,0,198,360
77,0,197,360
76,0,196,360
76,0,196,360
77,0,197,360
79,0,199,360
82,0,202,360
86,0,206,360
91,0,211,360
98,0,218,360
105,0,225,360
114,0,234,360
123,0,243,360
134,0,254,360
145,0,265,360
156,0,276,360
168,0,288,360
180,0,300,360
192,0,312,360
204,0,324,360
214,0,334,360
225,0,345,360
234,0,354,360
241,0,361,360
247,0,367,360
252,0,372,360
255,0,375,360
255,0,375,360
254,0,374,360
251,0,371,360
245,0,365,360
238,0,358,360
229,0,349,360
219,0,339,360
208,0,328,360
195,0,315,360
183,0,303,360
170,0,290,360
158,0,278,360
146,0,266,360
136,0,256,360
127,0,247,360
120,0,240,360
115,0,235,360
111,0,231,360
110,0,230,360
110,0,230,360
113,0,233,360
117,0,237,360
123,0,243,360
131,0,251,360
140,0,260,360
150,0,270,360
161,0,281,360
172,0,292,360
184,0,304,360
196,0,316,360
208,0,328,360
220,0,340,360
231,0,351,360
242,0,362,360
251,0,371,360
260,0,380,360
268,0,388,360
274,0,394,360
280,0,400,360
284,0,404,360
287,0,407,360
289,0,409,360
290,0,410,360
291,0,411,360
290,0,410,360
289,0,409,360
288,0,408,360
287,0,407,360
285,0,405,360
283,0,403,360
282,0,402,360
281,0,401,360
280,0,400,360
279,0,399,360
278,0,398,360
278,0,398,360
278,0,398,360
278,0,398,360
278,0,398,360
278,0,398,360
278,0,398,360
278,0,398,360
278,0,398,360
278,0,398,360
278,0,398,360
277,0,397,360
277,0,397,360
277,0,397,360
277,0,397,360
277,0,397,360
277,0,397,360
277,0,397,360
277,0,397,360
277,0,397,360
277,0,397,360
277,0,397,360
277,0,397,360
277,0,397,360
277,0,397,360
277,0,397,360
277,0,397,360
277,0,397,360
277,0,397,360
277,0,397,360
277,0,397,360
277,0,397,360
277,0,397,360
277,0,397,360
277,0,397,360
277,0,397,360
277,0,397,360
277,0,397,360
277,0,397,360
277,0,397,360
277,0,397,360
277,0,397,360
277,0,397,360
277,0,397,360
277,0,397,360
277,0,397,360
277,0,397,360
277,0,397,360
278,0,398,360
278,0,398,360
278,0,398,360
278,0,398,360
278,0,398,360
278,0,398,360
277,0,397,360
277,0,397,360
277,0,397,360
277,0,397,360
277,0,397,360
277,0,397,360
277,0,397,360
277,0,397,360
277,0,397,360
277,0,397,360
277,0,397,360
277,0,397,360
277,0,397,360
277,0,397,360
277,0,397,360
276,0,396,360
276,0,396,360
276,0,396,360
276,0,396,360
276,0,396,360
276,0,396,360
276,0,396,360
276,0,396,360
276,0,396,360
276,0,396,360
276,0,396,360
276,0,396,360
277,0,397,360
277,0,397,360
277,0,397,360
277,0,397,360
277,0,397,360
277,0,397,360
277,0,397,360
277,0,397,360
277,0,397,360
278,0,398,360
279,0,399,360
280,0,400,360
281,0,401,360
282,0,402,360
284,0,404,360
286,0,406,360
287,0,407,360
289,0,409,360
290,0,410,360
291,0,411,360
291,0,411,360
291,0,411,360
289,0,409,360
287,0,407,360
284,0,404,360
279,0,399,360
274,0,394,360
267,0,387,360
260,0,380,360
252,0,372,360
243,0,363,360
234,0,354,360
224,0,344,360
214,0,334,360
203,0,323,360
193,0,313,360
182,0,302,360
171,0,291,360
161,0,281,360
150,0,270,360
140,0,260,360
131,0,251,360
122,0,242,360
113,0,233,360
106,0,226,360
99,0,219,360
93,0,213,360
88,0,208,360
83,0,203,360
80,0,200,360
78,0,198,360
77,0,197,360
77,0,197,360
77,0,197,360
78,0,198,360
79,0,199,360
80,0,200,360
82,0,202,360
83,0,203,360
85,0,205,360
86,0,206,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
86,0,206,360
86,0,206,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
85,0,205,360
86,0,206,360
86,0,206,360
86,0,206,360
86,0,206,360
86,0,206,360
86,0,206,360
86,0,206,360
86,0,206,360
86,0,206,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
87,0,207,360
88,0,208,360
