213,0,333,360
212,0,332,360
212,0,332,360
211,0,331,360
211,-359,331,360
210,-359,330,360
210,-359,330,360
209,-359,329,360
209,-359,329,360
208,-359,328,360
208,-359,328,360
208,-359,328,360
207,-359,327,360
207,-359,327,360
207,-359,327,360
206,-359,326,360
206,-359,326,360
206,-359,326,360
206,-359,326,360
206,-359,326,360
206,-359,326,360
206,-359,326,360
205,-359,325,360
205,-359,325,360
205,-359,325,360
205,-359,325,360
205,0,325,360
205,0,325,360
206,0,326,360
206,0,326,360
206,0,326,360
206,0,326,360
207,0,327,360
207,0,327,360
207,0,327,360
207,0,327,360
208,0,328,360
208,0,328,360
208,0,328,360
209,0,329,360
209,0,329,360
210,0,330,360
210,0,330,360
210,0,330,360
211,0,331,360
211,0,331,360
211,0,331,360
211,0,331,360
211,0,331,360
211,0,331,360
211,0,331,360
210,0,330,360
210,0,330,360
209,0,329,360
208,0,328,360
207,0,327,360
205,0,325,360
204,0,324,360
202,0,322,360
200,0,320,360
198,0,318,360
195,0,315,360
193,0,313,360
190,0,310,360
187,0,307,360
183,0,303,360
180,0,300,360
176,0,296,360
172,0,292,360
168,0,288,360
164,0,284,360
160,0,280,360
155,0,275,360
151,0,271,360
147,0,267,360
142,0,262,360
138,0,258,360
134,0,254,360
130,0,250,360
126,0,246,360
122,0,242,360
119,0,239,360
115,0,235,360
112,0,232,360
108,0,228,360
105,0,225,360
102,0,222,360
99,0,219,360
96,0,216,360
93,0,213,360
91,0,211,360
88,0,208,360
86,0,206,360
84,0,204,360
82,0,202,360
79,0,199,360
77,0,197,360
75,0,195,360
73,0,193,360
71,0,191,360
69,0,189,360
66,0,186,360
64,0,184,360
62,0,182,360
60,0,180,360
58,0,178,360
56,0,176,360
54,0,174,360
52,0,172,360
51,0,171,360
49,0,169,360
48,0,168,360
47,0,167,360
46,0,166,360
46,0,166,360
45,0,165,360
45,0,165,360
45,0,165,360
46,0,166,360
46,0,166,360
47,0,167,360
48,0,168,360
50,0,170,360
51,0,171,360
52,0,172,360
54,0,174,360
55,0,175,360
56,0,176,360
57,0,177,360
58,0,178,360
58,0,178,360
59,0,179,360
59,0,179,360
59,0,179,360
59,0,179,360
60,0,180,360
60,0,180,360
61,0,181,360
62,0,182,360
63,0,183,360
65,0,185,360
68,0,188,360
71,0,191,360
75,0,195,360
80,0,200,360
85,0,205,360
90,0,210,360
96,0,216,360
103,0,223,360
110,0,230,360
117,0,237,360
124,0,244,360
131,0,251,360
139,0,259,360
146,0,266,360
153,0,273,360
160,0,280,360
167,0,287,360
174,0,294,360
180,0,300,360
186,0,306,360
192,0,312,360
197,0,317,360
201,0,321,360
