475,0,595,360
462,0,582,360
450,0,570,360
437,0,557,360
425,0,545,360
414,0,534,360
402,0,522,360
391,0,511,360
381,0,501,360
371,0,491,360
361,0,481,360
352,0,472,360
344,0,464,360
336,0,456,360
328,0,448,360
321,0,441,360
315,0,435,360
309,0,429,360
304,0,424,360
299,0,419,360
294,0,414,360
290,0,410,360
287,0,407,360
284,0,404,360
281,0,401,360
278,0,398,360
275,0,395,360
273,0,393,360
270,0,390,360
269,0,389,360
275,0,395,360
281,0,401,360
288,0,408,360
296,0,416,360
304,0,424,360
312,0,432,360
320,0,440,360
328,0,448,360
334,0,454,360
340,0,460,360
345,0,465,360
349,0,469,360
351,0,471,360
353,0,473,360
353,0,473,360
352,0,472,360
350,0,470,360
348,0,468,360
344,0,464,360
340,0,460,360
336,0,456,360
332,0,452,360
327,0,447,360
323,0,443,360
320,0,440,360
317,0,437,360
315,0,435,360
315,0,435,360
315,0,435,360
317,0,437,360
321,0,441,360
325,0,445,360
331,0,451,360
339,0,459,360
347,0,467,360
356,0,476,360
365,0,485,360
374,0,494,360
383,0,503,360
391,0,511,360
398,0,518,360
403,0,523,360
406,0,526,360
407,0,527,360
406,0,526,360
404,0,524,360
398,0,518,360
392,0,512,360
383,0,503,360
373,0,493,360
362,0,482,360
350,0,470,360
337,0,457,360
324,0,444,360
311,0,431,360
297,0,417,360
283,0,403,360
269,0,389,360
255,0,375,360
241,0,361,360
227,0,347,360
214,0,334,360
200,0,320,360
187,0,307,360
175,0,295,360
163,0,283,360
153,0,273,360
143,0,263,360
135,0,255,360
128,0,248,360
122,0,242,360
118,0,238,360
116,0,236,360
114,0,234,360
114,0,234,360
115,0,235,360
117,0,237,360
119,0,239,360
122,0,242,360
125,0,245,360
128,0,248,360
131,0,251,360
134,0,254,360
136,0,256,360
138,0,258,360
140,0,260,360
141,0,261,360
141,0,261,360
142,0,262,360
141,0,261,360
141,0,261,360
140,0,260,360
140,0,260,360
139,0,259,360
139,0,259,360
140,0,260,360
141,0,261,360
143,0,263,360
146,0,266,360
150,0,270,360
156,0,276,360
162,0,282,360
171,0,291,360
181,0,301,360
192,0,312,360
206,0,326,360
220,0,340,360
236,0,356,360
252,0,372,360
269,0,389,360
287,0,407,360
304,0,424,360
321,0,441,360
337,0,457,360
352,0,472,360
365,0,485,360
376,0,496,360
385,0,505,360
391,0,511,360
395,0,515,360
396,0,516,360
395,0,515,360
390,0,510,360
383,0,503,360
374,0,494,360
362,0,482,360
348,0,468,360
333,0,453,360
316,0,436,360
298,0,418,360
280,0,400,360
261,0,381,360
243,0,363,360
225,0,345,360
208,0,328,360
192,0,312,360
177,0,297,360
164,0,284,360
152,0,272,360
143,0,263,360
135,0,255,360
130,0,250,360
126,0,246,360
124,0,244,360
124,0,244,360
125,0,245,360
127,0,247,360
131,0,251,360
135,0,255,360
140,0,260,360
145,0,265,360
150,0,270,360
155,0,275,360
160,0,280,360
165,0,285,360
169,0,289,360
173,0,293,360
177,0,297,360
180,0,300,360
184,0,304,360
187,0,307,360
190,0,310,360
193,0,313,360
197,0,317,360
200,0,320,360
203,0,323,360
206,0,326,360
209,0,329,360
212,0,332,360
215,0,335,360
217,0,337,360
219,0,339,360
221,0,341,360
223,0,343,360
224,0,344,360
225,0,345,360
225,0,345,360
225,0,345,360
225,0,345,360
224,0,344,360
223,0,343,360
223,0,343,360
222,0,342,360
222,0,342,360
222,0,342,360
222,0,342,360
222,0,342,360
222,0,342,360
221,0,341,360
221,0,341,360
221,0,341,360
221,0,341,360
221,0,341,360
221,0,341,360
221,0,341,360
220,0,340,360
220,0,340,360
220,0,340,360
220,0,340,360
220,0,340,360
220,0,340,360
220,0,340,360
220,0,340,360
220,0,340,360
221,0,341,360
221,0,341,360
221,0,341,360
221,0,341,360
